product_name,product_description,count_of_ratings,product_price,regular_price,product_url,Cena jednostkowa,Działanie,Składniki,Ocena
Vichy Aqualia Thermal,"lekki krem nawilżający do skóry wrażliwej, normalnej i mieszanej, 50 ml",(14),121.99,121.99,/vichy-krem-do-twarzy-50ml-000000000000302635.html,"243,98 zł
/100ml",Nawilżające,688918 23 - INGREDIENTS: AQUA / WATER • GLYCERIN • CAPRYLIC/CAPRIC TRIGLYCERIDE • ALCOHOL DENAT. • PROPANEDIOL • ISOPROPYL PALMITATE • BUTYROSPERMUM PARKII BUTTER / SHEA BUTTER • AMMONIUM POLYACRYLOYLDIMETHYL TAURATE • ZEA MAYS STARCH / CORN STARCH • MANNOSE • GLYCERYL ISOSTEARATE • CETEARYL ALCOHOL • CETEARYL GLUCOSIDE • SODIUM PCA • SODIUM HYALURONATE • SODIUM HYDROXIDE • P-ANISIC ACID • CAPRYLYL GLYCOL • CITRIC ACID • ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER • PARFUM / FRAGRANCE (F.I.L. B213665/1).,4.5
Eveline Cosmetics Vitamin C,"regenerujący krem do twarzy na noc, 50 ml",,25.99,25.99,/eveline-cosmetics-regenerujacy-krem-do-twarzy-na-noc-50-ml-000000000000450277.html,"51,98 zł
/100ml",,"Aqua (Water), Caprylic/Capric Triglyceride, Butyrospermum Parkii Butter, Cetyl Alcohol, Glyceryl Stearates, Myristyl Myristate, Glycerin, Disodium Cetearyl Sulfosuccinate, Mangifera Indica Seed Butter, Olea Europaea Fruit Oil, Helianthus Annuus Seed Wax, Squalane, Vaccinium Macrocarpon Fruit Powder, Ascorbyl Tetraisopalmitate, Ascorbyl Palmitate, Ascorbyl Glucoside, Tranexamic Acid, Ceramide NP, Ceramide AP, Ceramide EOP, Phytosphingosine, Tocopheryl Acetate, Betaine, Ferulic Acid, Hydroxypropyl Cyclodextrin, Tripelargonin, Sodium Lauroyl Lactylate, Cholesterol, Polydextrose, Mannitol, Dipropylene Glycol, 1, 2-Hexanediol, Algin, Phenoxyethanol, Hydroxyacetophenone, Ethylhexylglycerin, Tapioca Starch, Microcrystalline Cellulose, Tricalcium Phosphate, Acrylates/C10-30 Alkyl Acrylate Crosspolymer, Xanthan Gum, Carbomer, Magnesium Hydroxide, Sodium Hydroxide, Parfum (Fragrance), CI 77491 (Iron Oxide), CI 19140, Benzyl Salicylate, Citronellol, Limonene, Hexyl Cinnamal, Linalool",
Tołpa Estetic,"krem łagodzący zaczerwienienia, 40 ml",,54.99,54.99,/tolpa-krem-lagodzacy-zaczerwienienia-40-ml-000000000000363761.html,"137,48 zł
/100ml",,"Aqua, Coco-Caprylate, Methylpropanediol, Peat Extract, Glycerin, Cetyl Alcohol, Glyceryl Stearate Citrate, Parfum, Hyaluronic Acid, Echinacea Angustifolia Meristem Cell Culture, Carbomer, Xanthan Gum, Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer, Sodium Hydroxide, Caprylyl Glycol, Phenylpropanol.",
Ziaja Jaśmin,"krem do twarzy przeciw zmarszczkom na noc 50+, 50 ml",(3),16.99,16.99,/ziaja-krem-do-twarzy-przeciw-zmarszczkom-na-noc-50-50-ml-000000000000215287.html,"33,98 zł
/100ml",Przeciwzmarszczkowe,"Aqua (Water),Caprylic/Capric Triglyceride,Canola Oil,Glycerin,Hydrogenated Coco-Glycerides,Butylene Glycol Dicaprylate/Dicaprate,Methyl Gluceth-20,Methylsilanol Hydroxyproline Aspartate,Propylene Glycol,Steareth-2,Sodium Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Isohexadecane,Polysorbate 80,Citrus Unshiu Peel Extract,Dimethicone,Dimethiconol,Glyceryl Stearate Citrate,Hydrolyzed Rice Protein,Paraffinum Liquidum (Mineral Oil),Cera Microcristallina (Microcrystalline Wax),Paraffin,Steareth-21,Trifolium Pratense (Clover) Flower Extract,Butylene Glycol,Lecithin,Olea Europaea (Olive) Fruit Oil,Prunus Amygdalus Dulcis (Sweet Almond) Oil,Hydrogenated Vegetable Oil,Jasminum Officinale Oil,Carbomer,Polysorbate 20,Palmitoyl Tripeptide-1,Palmitoyl Tetrapeptide-7,Calcium Gluconate,Sodium Hyaluronate,Sodium Polyacrylate,Stearic Acid,Hydroxyethylcellulose,Methylparaben,Diazolidinyl Urea,Parfum (Fragrance),Linalool,Coumarin,Limonene,Alpha-Isomethyl Ionone,Geraniol",4.7
Bioliq 55+,"krem liftingująco-odżywczy na dzień 55+, 50 ml",(1),20.99,29.99,/bioliq-krem-liftingujaco-odzywczy-na-dzien-55-50ml-000000000000278209.html,"41,98 zł
/100ml",Przeciwzmarszczkowe,"Aqua,Isohexadecane,Cetearyl Ethylhexanoate,Cetyl Alcohol,Butylene Glycol/ Glycine Soja Germ Extract/ Triticum Vulgare Germ Extract,Glycerin,Polyacrylamide/ Hydrogenated Polydecene/ Laureth-7,Glyceryl Stearate Citrate,Dimethicone,Macadamia Integrifolia Seed Oil,Phenoxyethanol/ Ethylhexylglycerin,Alcohol/ Onopordum Acanthium Flower/Leaf/Stem Extract,Disodium EDTA,Tocopherol,Parfum,BHA,Lactic Acid",5.0
Equilibra Aloe,"krem przeciwzmarszczkowy do twarzy, 50 ml",(7),55.99,55.99,/equilibra-krem-przeciwzmarszczkowy-do-twarzy-50ml-000000000000311251.html,"111,98 zł
/100ml","Łagodzące,
Liftingujące,
Nawilżające,
Ochronne","Aloe Barbadensis Leaf Juice, Aqua (Water), Prunus Amygdalus Dulcis (Sweet Almond) Oil, Glyceryl Stearate Se, Coco-caprylate, Cetearyl Alcohol, Glycerin, Aluminum Starch Octenylsuccinate, Tocopheryl Acetate, Cannabis Sativa Seed Oil, Sodium Hyaluronate, Lecithin, Tocopherol, Ascorbyl Palmitate, Retinyl Palmitate, Helianthus Annuus (Sunflower) Seed Oil, Citric Acid, Xanthan Gum, Sodium Stearoyl Glutamate, Phenoxyethanol, Sodium Benzoate, Dehydroacetic Acid, Methyldihydrojasmonate, Tetrasodium Glutamate Diacetate.",4.5
Yumi,"aloesowy krem nawilżający z SPF50 do twarzy, 50 ml",,54.99,54.99,/yumi-aloesowy-krem-nawilzajacy-z-spf50-do-twarzy-50-ml-000000000000465690.html,"109,98 zł
/100ml",Ochrona UV,"Aqua, Caprylic/Capric Triglyceride, Zinc Oxide, Titanium Dioxide, Isoamyl Laurate, Sorbitan Laurate, Glycerin, Bis-Ethylhexyloxyphenol Methoxyphenyl Triazine, Ethylhexyl Triazone, Decyl Cocoate, Cetearyl Alcohol, Polyglyceryl-4 Laurate/Succinate, Polyhydroxystearic Acid, Butyl Methoxydibenzoylmethane, Oryza Sativa Starch, Glyceryl Stearate, Aluminium Stearate, Prunus Perisica Flower Extract, Aloe Barbadensis Leaf Juice, Xanthan Gum, Isostearic Acid, Alumina, Phenoxyethanol, Ethylhexylglycerin, Tetrasodium Glutamate Diacetate, Sodium Benzoate, Potassium Sorbate, Citric Acid, Parfum, Citronellol, Limonene, Geraniol, Hexyl Cinnamal, Linalool",
Equilibra Aloe,"przeciwstarzeniowy krem do twarzy, 50 ml",(3),51.99,51.99,/equilibra-krem-do-twarzy-50ml-000000000000300856.html,"103,98 zł
/100ml","Kojące,
Nawilżające,
Ochronne,
Wygładzające","Aloe Barbadensis Leaf Juice, Aqua (Water), Butyrospermum Parkii (Shea) Butter, Glyceryl Stearate SE, Coco-Caprylate, Cetearyl Alcohol, Hydrolyzed Wheat Bran, Glycerin, Hydrogenated Vegetable Oil, Prunus Amygdalus Dulcis (Sweet Almond) Oil, Vitis Vinifera (Grape) Seed Oil, Aluminum Starch Octenylsuccinate, Tocopheryl Acetate, Rosa Moschata Seed Oil, Sodium Hyaluronate, Lecithin, Tocopherol, Ascorbyl Palmitate, Citric Acid, Xanthan Gum, Parfum (Fragrance), Phenoxyethanol, Sodium Benzoate, Potassium Sorbate, Dehydroacetic Acid, Sodium Stearoyl Glutamate, Tetrasodium Glutamate Diacetate, Sodium Hydroxide.",5.0
Pani Walewska Classic,"przeciwzmarszczkowy krem do twarzy, 50 ml",(3),22.49,22.49,/pani-walewska-przeciwzmarszczkowy-krem-do-twarzy-50-ml-000000000000219372.html,"44,98 zł
/100ml",Przeciwzmarszczkowe,"AQUA, PERSEA GRATISSIMA OIL, DECYL OLEATE, CETEARYL ALCOHOL, BUTYROSPERMUM PARKII BUTTER, GLYCERIN, DICAPRYLYL CARBONATE, PENTAERYTHRITYL TETRAISOSTEARATE, GLYCERYL STEARATE CITRATE, METHYLPROPANEDIOL, OCTOCRYLENE, BUTYL METHOXYDIBENZOYLMETHANE, SODIUM HYALURONATE, PARFUM, PROPANEDIOL, TOCOPHEROL, PHENOXYETHANOL,CHONDRUS CRISPUS EXTRACT, LECITHIN, AMMONIUM ACRYLOYLDIMETHYLTAURATE/VP COPOLYMER, BETA-SITOSTEROL, SQUALENE, ETHYLHEXYLGLYCERIN,CARBOMER",5.0
Dr Irena Eris Clinic Way,"dermokrem do twarzy intensywnie rewitalizujący na dzień 40+, 50 ml",(76),134.99,134.99,/dr-irena-eris-dermokrem-do-twarzy-intensywnie-rewitalizujacy-na-dzien-40-50-ml-000000000000367673.html,"269,98 zł
/100ml",Uelastyczniające,"INCI: Aqua (Water), Ethylhexyl Salicylate, Cetearyl Alcohol, Glycerin, Pentylene Glycol, Ethylhexyl Triazone, Isododecane, Butyl Methoxydibenzoylmethane, C12-15 Alkyl Benzoate, Cetyl Alcohol, Isopropyl Isostearate, Dimethicone, Hydrogenated Olive Oil Decyl Esters, Prunus Persica (Peach) Kernel Oil, Tocopheryl Acetate, Lonicera Caprifolium (Honeysuckle) Flower Extract, Lonicera Japonica (Honeysuckle) Flower Extract, Glucose, Retinyl Palmitate, Calcium Hydroxide, SH-Polypeptide-11, Tocopherol, Polysilicone-11, C13-14 Isoparaffin, Squalane, Helianthus Annuus (Sunflower) Seed Oil, Cetearyl Glucoside, Polyacrylamide, Glyceryl Behenate, Laureth-7, Citric Acid, Phytic acid, Polyglyceryl-3 Methylglucose Distearate, Ethylhexylglycerin, Sodium Chloride, Disodium Phosphate, Potassium Chloride, Potassium Phosphate, Potassium Sorbate, Sodium Benzoate, Parfum (Fragrance).",5.0
Floslek Lawenda,"odżywczy krem lawendowy do twarzy na dzień i noc, 50 ml",(2),24.99,24.99,/floslek-odzywczy-krem-lawendowy-do-twarzy-na-dzien-i-noc-50-ml-000000000000410323.html,"49,98 zł
/100ml",Odżywcze,"Aqua*, Caprylic/Capric Triglyceride*, Glycerin*, Butyrospermum Parkii Butter*, Pentylene Glycol*, Cetearyl Alcohol*, Cetearyl Olivate*, Helianthus Annuus Seed Oil*, Ethylhexyl Palmitate*, Sorbitan Olivate*, Olea Europaea Fruit Oil*, Luffa Cylindrica Seed Oil*, Lavandula Angustifolia Herb Oil*, Hydrogenated Vegetable Oil*, Hydrolyzed Rice Protein*, Centella Asiatica Extract*, Hyaluronic Acid*, Rosmarinus Officinalis Leaf Extract*, Tocopheryl Acetate, Tocopherol, Carbomer, Decylene Glycol, Potassium Sorbate, Sodium Benzoate, Triethanolamine, Sorbitan Tristearate*,Citric Acid*, o-Cymen-5-ol, Sodium Sulfate*, CI 14720, CI 42090, Linalool*, Geraniol*, Limonene*.
*składniki pochodzenia naturalnego",5.0
Perfecta Fenomen C,"krem do twarzy na dzień i na noc 70+, 50 ml",,19.19,26.99,/perfecta-krem-do-twarzy-wypelniajacy-zmarszczki-70-50ml-000000000000308206.html,"38,38 zł
/100ml","Przeciwzmarszczkowe,
Regenerujące","Aqua, Isopropyl Myristate, Caprylic/Capric Triglyceride, Glycerin, Cetearyl Alcohol, Dicaprylyl Ether, Butyl Methoxydibenzoylmethane, Ethylhexyl Methoxycinnamate, Octocrylene, Butylene Glycol, Phospholipids, Behenyl Alcohol, Dimethicone, Butyrospermum Parkii Butter, Cetearyl Glucoside, Ascorbyl Tetraisopalmitate, Lecithin, Sorbitol, Ascorbyl Glucoside, Panthenol, Glucose, Trilaureth-4 Phosphate, Alcohol, Terminalia Ferdinandiana Fruit Extract, Carbomer, Polysorbate 20, Palmitoyl Oligopeptide, Palmitoyl Tetrapeptide-7, Isostearyl Hydroxystearate, Cichorium Intybus Root Oligosaccharides, Caesalpinia Spinosa Gum, Sodium Polyacrylate, Hydroxyacetophenone, Octadecyl Di-T-Butyl-4-Hydroxyhydrocinnamate, Disodium EDTA, Sodium Hydroxide, Phenoxyethanol, Alpha-Isomethyl Ionone, Hexyl Cinnamal, Limonene, Citronellol, Linalool, Geraniol, Benzyl Benzoate, Benzyl Salicylate, Parfum, CI 19140, CI 15985.",
Dermika Luxury Caviar,"przeciwzmarszczkowy krem-eliksir do twarzy na noc, 50 ml",(2),52.49,72.99,/dermika-przeciwzmarszczkowy-krem-eliksir-do-twarzy-na-noc-50-ml-000000000000406828.html,"104,98 zł
/100ml",Przeciwzmarszczkowe,"Aqua,Glycerin,Squalane,Cocos Nucifera Oil,Butyrospermum Parkii Butter,Dicaprylyl Carbonate,Dipentaerythrityl Hexacaprylate/Hexacaprate,Glyceryl Stearate,Hydrogenated Coco-Glycerides,Glyceryl Stearate Citrate,Cetearyl Alcohol,Simmondsia Chinensis Seed Oil,Glycine Soja Oil,Tocopherol,Hydrolyzed Pearl,Beta-Sitosterol,Khaya Senegalensis Bark Extract,Maltodextrin,Caviar Extract,Hydroxypropyl Starch Phosphate,Sodium Stearoyl Glutamate,Silica,Xanthan Gum,Disodium Phosphate,Ethylhexylglycerin,Caprylyl Glycol,Sodium Phytate,Citric Acid,Squalene,Phenoxyethanol,Potassium Sorbate,Sodium Benzoate,Sorbic Acid,Parfum,Benzyl Salicylate,Hexyl Cinnamal,Citronellol,Hydroxycitronellal,Alpha Isomethyl Ionone,Limonene",3.0
Bioliq Dermo,"wzmacniający krem do cery naczynkowej, 30 ml",(2),17.49,24.99,/bioliq-wzmacniajacy-krem-do-cery-naczynkowej-30-ml-000000000000286269.html,"58,30 zł
/100ml",Wzmacniające naczynka,"Aqua,C12-15 Alkyl Benzoate,Cetearyl Ethylhexanoate,Glycerin/Ruscus Aculeatus Root Extract,Butyl Methoxydibenzoylmethane,Ethylhexyl Methoxycinnamate,Methylpropanediol/Caprylyl/Glycol/Phenylpropanol,Octocrylene,Glyceryl Stearate Citrate,Glycerin,Butyrospermum Parkii Butter Extract,Propylene Glycol/Aesculus Hippocastanum Seed Extract/Decyl Glucoside,Cetyl Alcohol,Glyceryl Stearate,Propylene Glycol/Sodium Hyaluronate,Magnesium Aluminum Silicate,Propylene Glycol/Ascophyllum Nodosum Extract,Propylene Glycol/Vaccinium Macrocarpon Fruit Extract,Polyacrylamide/Hydrogenated Polydecene/Laureth-7,Tocopherol,Alcohol/Onopordum Acanthium Flower/Leaf/Stem Extract,Disodium EDTA,Parfum,Sodium Hydroxide,BHA",4.5
Ziaja med,"przeciwzmarszczkowy krem do twarzy na noc, 50 ml",,22.99,22.99,/ziaja-med-przeciwzmarszczkowy-krem-do-twarzy-na-noc-50-ml-000000000000249927.html,"45,98 zł
/100ml",Rozjaśniające,"Aqua (Water),Caprylic/Capric Triglyceride,Isohexadecane,Dimethiconol,Ethylhexyl Cocoate,Dimethylmethoxy Chromanyl Palmitate,Glycerin,Hydrogenated Coco-Glycerides,Paraffinum Liquidum (Mineral Oil),Cera Microcristallina (Microcrystalline Wax),Paraffin,Glyceryl Stearate Citrate,Methylsilanol Hydroxyproline Aspartate,Steareth-2,Cetearyl Alcohol,Hydroxyethyl Acrylate/Sodium Acryloyldimethyl Taurate Copolymer,Olea Europaea (Olive) Fruit Oil,Malic Acid,Butylene Glycol,Inulin,Panthenol,Tocopheryl Acetate,Methylparaben,Diazolidinyl Urea,Ethylparaben,Sodium Hydroxide",
AA Vita C Lift,"liftingujący krem do twarzy na dzień, 50 ml",(1),25.99,25.99,/aa-liftingujacy-krem-do-twarzy-na-dzien-50-ml-000000000000409757.html,"51,98 zł
/100ml",Liftingujące,"Aqua,Polyglyceryl-6 Stearate,Dicaprylyl Ether,Glycerin,Coco-Caprylate/Caprate,Pentylene Glycol,Cetearyl Alcohol,Glyceryl Stearate,Tripelargonin,Tocopheryl Acetate,Allantoin,Sodium Hyaluronate,Resveratrol,Argania Spinosa Kernel Oil,3-O-Ethyl Ascorbic Acid,Tocopherol,Cellulose,Bis-Diglyceryl Polyacyladipate-2,Polyglyceryl-6 Behenate,Ammonium Acryloyldimethyltaurate/VP Copolymer,Mica,Phenoxyethanol,Ethylhexylglycerin,Parfum,CI77891",5.0
Yasumi Bright Touch,"rozjaśniający krem do twarzy, 50 ml",(1),65.79,93.99,/yasumi-rozjasniajacy-krem-do-twarzy-50-ml-000000000000384079.html,"131,58 zł
/100ml",Rozświetlające,"AQUA, OCTYLDODECANOL, DECYL OLEATE, CETEARYL ALCOHOL, GLYCERYL STEARATE, C10-18 TRIGLYCERIDES, CERA ALBA, GLYCERIN, COCO-CAPRYLATE, CETEARETH-20, MICROCRYSTALLINE CELLULOSE, VITIS VINIFERA FRUIT EXTRACT, MORUS ALBA ROOT EXTRACT, SCUTELLARIA BAICALENSIS ROOT EXTRACT, SAXIFRAGA SARMENTOSA EXTRACT, SODIUM ASCORBYL PHOSPHATE, SODIUM PCA, HELIANTHUS ANNUUS SEED OIL, TOCOPHERYL ACETATE, TOCOPHEROL, CELLULOSE GUM, XANTHAN GUM, LACTIC ACID, DIMETHICONE, CAPRYLYL GLYCOL, HYDROGENATED PALM GLYCERIDES CITRATE, SORBITAN ISOSTEARATE, POLYISOBUTENE, CETEARETH-12, POLYACRYLATE-13, BUTYLENE GLYCOL, POLYSORBATE 20, DISODIUM EDTA, SODIUM HYDROXIDE, SODIUM SULFITE, SODIUM METABISULFITE, CHLORPHENESIN, PHENOXYETHANOL, PARFUM, BENZYL SALICYLATE, AMYL CINNAMAL, LIMONENE.",5.0
Avène Antirougeurs,"krem do twarzy SPF30, 40 ml",(11),119.99,119.99,/avene-krem-do-twarzy-spf30-40-ml-000000000000406442.html,"299,98 zł
/100ml",Ochronne,"AVENE THERMAL SPRING WATER (AVENE AQUA). C12-15 ALKYL BENZOATE. GLYCERIN. DICAPRYLYL CARBONATE. DIISOPROPYL ADIPATE. METHYLENE BIS-BENZOTRIAZOLYL TETRAMETHYLBUTYLPHENOL [NANO]. WATER (AQUA). ALUMINUM STARCH OCTENYLSUCCINATE. BIS-ETHYLHEXYLOXYPHENOL METHOXYPHENYL TRIAZINE. BUTYROSPERMUM PARKII (SHEA) BUTTER (BUTYROSPERMUM PARKII BUTTER). DIETHYLHEXYL BUTAMIDO TRIAZONE. BUTYL METHOXYDIBENZOYLMETHANE. GLYCERYL STEARATE. PEG-100 STEARATE. POTASSIUM CETYL PHOSPHATE. 1,2-HEXANEDIOL. 4-T-BUTYLCYCLOHEXANOL. ACRYLATES/C10-30 ALKYL ACRYLATE CROSSPOLYMER. BLUE 1 (CI 42090). CAPRYLIC/CAPRIC TRIGLYCERIDE. CAPRYLYL GLYCOL. DECYL GLUCOSIDE. DISODIUM EDTA. FRAGRANCE (PARFUM). GLYCERYL BEHENATE. GLYCERYL DIBEHENATE. OCTYLDODECANOL. PONGAMIA GLABRA SEED OIL. PROPYLENE GLYCOL. SODIUM DEXTRAN SULFATE. SODIUM HYDROXIDE. STEARYL ALCOHOL. TITANIUM DIOXIDE (CI 77891). TOCOPHEROL. TOCOPHERYL GLUCOSIDE. TRIBEHENIN. TROPOLONE. XANTHAN GUM",5.0
Skin1004 Madagascar Centella,"krem ochronny do twarzy z filtrem przeciwsłonecznym SPF50+ PA++++, 50 ml",,114.9,114.9,/skin1004-krem-ochronny-do-twarzy-z-filtrem-przeciwslonecznym-spf50-pa-50-ml-47366434.html,"229,80 zł
/100ml",Ochronne,"Centella Asiatica (Gotu Kola) Extract(35.8%), Cyclopentasiloxane, Zinc Oxide, Butyloctyl Salicylate, Titanium Oxide, Propanediol, Benzotriazolyl Dodecyl p-Cresol, Coptis Chinensis Root Extract, PEG-10 Dimethicone, Niacinamide, Disteardimonium Hectorite, Butylene Glycol, Magnesium Sulfate, 1,2-Hexanediol, Caprylic/Capric Glycerides, Dimethicone, VP/Hexadecene Copolymer, Polymethylsilsesquioxane, Aluminum Hydroxide, Stearic Acid, Sorbitan Sesquioleate, Triethoxycaprylylsilane, Dimethicone Crosspolymer, Dimethicone/Vinyl Dimethicone Crosspolymer, Dextrin, Theobroma Cacao (Cocoa) Extract, Pelargonium Graveolens Flower Oil, Water, Citrus Aurantium Bergamia (Bergamot) Fruit Oil, Betaine, Scutellaria Baicalensis Root Extract, Polygonum Cuspidatum Root Extract, Glycyrrhiza Glabra (Licorice) Root Extract, Camellia Sinensis Leaf Extract, Sodium Hyaluronate, Rosmarinus Officinalis (Rosemary) Leaf Extract, Chamomilla Recutita (Matricaria) Flower Extract, Rosa Damascena Flower Oil, Pentylene Glycol, Madecassoside, Citronellol, Geraniol, Linalool",
LaQ Ryś,"masło do twarzy, 50 ml",,27.99,34.99,/laq-maslo-do-twarzy-50-ml-000000000000406716.html,"55,98 zł
/100ml","Kojące,
Łagodzące,
Natłuszczające,
Nawilżające,
Ochronne,
Odżywcze,
Regenerujące","Butyrospermum Parkii Butter, Citrullus Vulgaris Seed Oil, Rubus Idaeus Seed Oil, Tocopherol, Cannabis Sativa Seed Oil, Copaifera Officinalis Resin, Glyceryl Isostearate, Palmitoyl Hydrolyzed Wheat Protein, Potassium Cocoyl Hydrolyzed Wheat Protein, Panthenol, Glycyrrhetinic Acid, Allantoin, Lecithin, Olea Europaea Fruit Oil, Parfum, Benzyl Salicylate, Citronellol, Coumarin, Geraniol, Limonene, Linalool",
Haruharu Wonder Black Rice,"hialuronowy krem do twarzy z ekstraktem z czarnego ryżu, 50 ml",,99.9,99.9,/haruharu-wonder-hialuronowy-krem-do-twarzy-z-ekstraktem-z-czarnego-ryzu-50-ml-47911411.html,"199,80 zł
/100ml",Przeciwzmarszczkowe,"Water, Propanediol, Cetearyl Olivate, Sorbitan Olivate, Glycerin, Carthamus Tinctorius Oil, Polyglyceryl-3 Stearate, Cetearyl Alcohol, Oryza Sativa (Rice) Extract, Heptyl Undecylenate, Caprylic/Capric Triglyceride, Oenothera Biennis (Evening Primrose) Oil, Phyllostachys Pubescens Shoot Bark Extract, Aspergillus Ferment, Panax Ginseng Root Extract, Cyclodextrin, Hyaluronic Acid, Pulsatilla Koreana Extract, Zanthoxylum Piperitum Fruit Extract, Usnea Barbata (Lichen) Extract, Cetyl Palmitate, Sodium Phytate, Sorbitan Palmitate, 1, 2-Hexanediol, Alcohol, Butilene Glicol, Lavandula Angustifolia (Lavender) Oil",
Nivea Vital,"przeciwzmarszczkowy krem do twarzy na noc, 50 ml",,22.39,31.99,/nivea-przeciwzmarszczkowy-krem-do-twarzy-na-noc-50-ml-000000000000435703.html,"44,78 zł
/100ml",Przeciwzmarszczkowe,"Aqua, Glycerin, Cetearyl Alcohol, Butyrospermum Parkii Butter, Caprylic/Capric Triglyceride, Methylpropanediol, Glyceryl Stearate Citrate, Hydrogenated Coco-Glycerides, Cetearyl Isononanoate, Cocoglycerides, Hydroxypropyl Starch Phosphate, Rosa Damascena Flower Oil, Rosa Gallica Flower Extract, Calcium Pantothenate, Creatine, 1-Methylhydantoin-2-Imide, Panthenol, Pantolactone, Ubiquinone, Menthoxypropanediol, Ethylhexylglycerin, Xanthan Gum, Sodium Sulfate, Sodium Chloride, Citric Acid, Sodium Hydroxide, Phenoxyethanol, Potassium Sorbate, Sorbic Acid, Hydroxyacetophenone, Parfum, CI 16035, CI 15985, CI 42090",
Pharmaceris A Sensi-Relastine-e,"peptydowy krem napinająco-ujędrniający SPF20 do twarzy, 50 ml",,71.99,71.99,/pharmaceris-peptydowy-krem-napinajaco-ujedrniajacy-spf20-do-twarzy-50-ml-000000000000389545.html,"143,98 zł
/100ml",Ujędrniające,"Witamina E – tzw. witamina młodości o silnym działaniu przeciwutleniającym, chroni przed wolnymi rodnikami i niekorzystnymi czynnikami zewnętrznymi. Redukuje zmarszczki oraz nawilża i przyspiesza proces regeneracji i odbudowy skóry.
Elastyna morska – podnosi elastyczność i napięcie skóry, działa przeciwzmarszczkowo przez wzmocnienie tkanek wspierających.
Heptapeptyd – przywraca właściwy poziom natłuszczenia skóry, wzmacnia barierę lipidową naskórka, zmniejszając tendencję do nadreaktywności skóry.
Kwas hialuronowy – substancja łącząca w skórze właściwej włókna kolagenowe i elastynowe zatrzymująca proces starzenia się skóry. Doskonale wiąże wodę w naskórku zapewniając skórze nawilżenie, poprawia elastyczność i ujędrnienie, a także zabezpiecza skórę przed wpływem niekorzystnych czynników zewnętrznych.
Fotostabilne filtry UVA/ UVB – tworzą aktywną barierę przed fotostarzeniem skóry.",
Naturikke Naturalny Kolagen,"sensoryczny krem do twarzy na miły dzień, 50 ml",(2),23.99,23.99,/naturikke-sensoryczny-krem-do-twarzy-na-mily-dzien-50-ml-000000000000415411.html,"47,98 zł
/100ml","Nawilżające,
Ujędrniające,
Wygładzające","AQUA/WATER*, PROPANEDIOL*, MACADAMIA INTEGRIFOLIA SEED OIL*, GLYCERIN*, COCO-CAPRYLATE/CAPRATE*, SHEA BUTTER ETHYL ESTERS*, VITIS VINIFERA (GRAPE) SEED OIL*, DECYL COCOATE*, PERSEA GRATISSIMA (AVOCADO) OIL*, POLYGLYCERYL-2 STEARATE*, GLYCERYL STEARATE*, CAMELLIA JAPONICA SEED OIL*, CETEARYL ALCOHOL*, STEARYL ALCOHOL*, VEGETABLE COLLAGEN*, TOCOPHEROL*, SOPHORA JAPONICA FLOWER EXTRACT*, COCOS NUCIFERA (COCONUT) FRUIT EXTRACT*, PASSIFLORA INCARNATA SEED OIL*, BUTYROSPERMUM PARKII (SHEA BUTTER)*, HELIANTHUS ANNUUS (SUNFLOWER) SEED OIL*, ROSMARINUS OFFICINALIS LEAF EXTRACT*, ARACHIDYL ALCOHOL*, BEHENYL ALCOHOL*, PENTAERYTHRITYL DISTEARATE, BUTYLENE GLYCOL*, XANTHAN GUM*, SCLEROTIUM GUM*, ARACHIDYL GLUCOSIDE*, SODIUM PHYTATE*, LEUCONOSTOC/RADISH ROOT FERMENT FILTRATE*, 1,2-HEXANEDIOL, CAPRYLYL GLYCOL, CITRIC ACID, PARFUM/FRAGRANCE, BENZYL ALCOHOL, DEHYDROACETIC ACID *Składniki pochodzenia naturalnego. Nieoznaczone – zapewniają wysoką trwałość formuł i przyjemną aplikację.",5.0
Avène A-Oxitive,"krem peelingujący na noc, 30 ml",(2),139.99,139.99,/avene-krem-peelingujacy-na-noc-30-ml-000000000000371727.html,"466,63 zł
/100ml",Przeciwzmarszczkowe,"Avene Thermal Spring Water (Avene Aqua), Triethylhexanoin, Cyclopentasiloxane, Cetearyl Alcohol, Cyclohexasiloxane, Ceteareth-20, Polymethyl Methacrylate, Ceteareth-33, Caprylic/Capric Triglyceride, Ammonium Acryloyldimethyltaurate/Vp Copolymer, Benzoic Acid, Bht, Caramel, Disodium Edta, Mica, Oenothera Biennis (Evening Primrose) Oil (Oenothera Biennis Oil), Oleoyl Dipeptide-15, Oleoyl Tetrapeptide-31, Phenoxyethanol, Red 33 (Ci 17200), Retinal, Silica, Sodium Hydroxide, Titanium Dioxide (Ci 77891), Tocopherol, Tocopheryl Glucoside.",4.7
